path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_34.bmp,ideal,(1 x 1),True,39.740433,-25.545412
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_35.bmp,ideal,(1 x 1),True,40.47869,-24.989687
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_36.bmp,ideal,(1 x 1),True,40.186886,-24.850327
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_37.bmp,ideal,(1 x 1),True,40.379627,-24.904821
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_38.bmp,ideal,(1 x 1),True,39.943275,-24.905891
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_39.bmp,ideal,(1 x 1),True,39.70277,-25.107294
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_40.bmp,ideal,(1 x 1),True,39.70708,-25.290138
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_41.bmp,ideal,(1 x 1),True,40.584515,-25.162006
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_42.bmp,ideal,(1 x 1),True,40.489697,-25.694532
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_43.bmp,ideal,(1 x 1),True,39.760616,-25.585756
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_44.bmp,ideal,(1 x 1),True,40.078594,-24.928907
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_45.bmp,ideal,(1 x 1),True,39.684647,-25.313347
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_46.bmp,ideal,(1 x 1),True,39.83137,-25.6922
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_47.bmp,ideal,(1 x 1),True,40.78729,-25.167759
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_48.bmp,ideal,(1 x 1),True,40.401028,-25.789652
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_49.bmp,ideal,(1 x 1),True,17.801285,-23.73978
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_50.bmp,ideal,(1 x 1),True,18.037119,-23.89008
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_51.bmp,ideal,(1 x 1),True,18.992998,-19.296803
/content/quantum rheed codex/data/original data/STO_ideal_1x1/ideal_1x1_52.bmp,ideal,(1 x 1),True,19.135338,-17.45628
/content/quantum rheed codex/data/original data/STO_ideal_Twinned2x1/Twinned2x1_1.bmp,ideal,Twinned(2 x 1),True,-6.558257,-16.662361
/content/quantum rheed codex/data/original data/STO_ideal_Twinned2x1/Twinned2x1_2.bmp,ideal,Twinned(2 x 1),True,-34.356873,-13.510344
/content/quantum rheed codex/data/original data/STO_ideal_Twinned2x1/Twinned2x1_3.bmp,ideal,Twinned(2 x 1),True,-13.0010195,-48.427418
/content/quantum rheed codex/data/original data/STO_ideal_Twinned2x1/Twinned2x1_4.bmp,ideal,Twinned(2 x 1),True,-36.425022,-8.725756
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/Twinned2x1_5_(!).bmp,ideal,c(6 x 2),True,46.93268,6.309803
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/Twinned2x1_6(!).bmp,ideal,c(6 x 2),True,45.955196,10.114885
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_1.bmp,ideal,c(6 x 2),True,26.514017,-20.926315
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_10.bmp,ideal,c(6 x 2),True,25.994379,-21.156464
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_11.bmp,ideal,c(6 x 2),True,26.169722,-21.073248
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_12.bmp,ideal,c(6 x 2),True,12.215273,-20.550201
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_13.bmp,ideal,c(6 x 2),True,12.199395,-20.538239
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_14.bmp,ideal,c(6 x 2),True,12.129563,-20.520514
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_15.bmp,ideal,c(6 x 2),True,11.93174,-20.477337
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_16.bmp,ideal,c(6 x 2),True,11.85926,-20.467365
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_17.bmp,ideal,c(6 x 2),True,-35.192677,-18.528313
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_18.bmp,ideal,c(6 x 2),True,26.507038,-20.931984
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_19.bmp,ideal,c(6 x 2),True,26.636618,-20.91896
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_2.bmp,ideal,c(6 x 2),True,26.568214,-20.923584
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_20.bmp,ideal,c(6 x 2),True,34.213238,-22.69824
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_21.bmp,ideal,c(6 x 2),True,34.117275,-22.63322
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_22.bmp,ideal,c(6 x 2),True,34.069855,-22.481976
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_23.bmp,ideal,c(6 x 2),True,34.56493,-23.062222
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_24.bmp,ideal,c(6 x 2),True,33.959637,-23.330908
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_3.bmp,ideal,c(6 x 2),True,26.825901,-20.925676
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_4.bmp,ideal,c(6 x 2),True,34.106148,-22.50234
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_5.bmp,ideal,c(6 x 2),True,34.188293,-23.278723
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_6.bmp,ideal,c(6 x 2),True,34.352356,-23.26697
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_7.bmp,ideal,c(6 x 2),True,33.31965,-22.711601
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_8.bmp,ideal,c(6 x 2),True,33.318428,-23.00064
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/c6x2_9.bmp,ideal,c(6 x 2),True,33.694996,-23.294525
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_25.bmp,ideal,c(6 x 2),True,26.484745,-20.933254
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_26.bmp,ideal,c(6 x 2),True,26.441736,-20.956367
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_27.bmp,ideal,c(6 x 2),True,26.57307,-20.921324
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_28.bmp,ideal,c(6 x 2),True,26.567501,-20.91626
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_29.bmp,ideal,c(6 x 2),True,33.21006,-22.62457
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_30.bmp,ideal,c(6 x 2),True,33.608597,-22.421215
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_31.bmp,ideal,c(6 x 2),True,33.565197,-22.453936
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_32.bmp,ideal,c(6 x 2),True,33.864223,-22.42714
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_33.bmp,ideal,c(6 x 2),True,33.113075,-22.815214
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_34.bmp,ideal,c(6 x 2),True,33.5647,-23.142614
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_35.bmp,ideal,c(6 x 2),True,34.117275,-22.63322
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_36.bmp,ideal,c(6 x 2),True,33.590824,-22.465439
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_37.bmp,ideal,c(6 x 2),True,33.40924,-23.131168
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_38.bmp,ideal,c(6 x 2),True,33.814045,-23.249784
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_39.bmp,ideal,c(6 x 2),True,33.778496,-23.372795
/content/quantum rheed codex/data/original data/STO_ideal_c6x2/ideal_c6x2_40.bmp,ideal,c(6 x 2),True,34.36413,-23.049614
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_1.png,ideal,RT13,True,45.44541,-19.003807
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_10.png,ideal,RT13,True,45.23779,-18.328867
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_11.png,ideal,RT13,True,-35.47668,-18.552866
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_14.png,ideal,RT13,True,-24.326136,-16.019905
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_15.png,ideal,RT13,True,14.473539,28.46732
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_16.png,ideal,RT13,True,-34.441628,-1.2888621
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_17.png,ideal,RT13,True,-10.708588,-48.22804
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_18.png,ideal,RT13,True,-14.364375,-48.83408
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_19.png,ideal,RT13,True,47.83185,2.8098454
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_20.png,ideal,RT13,True,49.641148,-5.9352856
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_21.png,ideal,RT13,True,-35.797077,-18.530558
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_22.png,ideal,RT13,True,-35.76457,-18.536549
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_23.png,ideal,RT13,True,-35.758614,-18.536533
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_24.bmp,ideal,RT13,True,-37.215553,-16.059853
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_25.bmp,ideal,RT13,True,-37.082596,-16.119194
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_26.bmp,ideal,RT13,True,-35.69668,-18.534075
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_27.bmp,ideal,RT13,True,-35.40524,-18.532862
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_28.bmp,ideal,RT13,True,48.93478,-2.3015401
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_29.bmp,ideal,RT13,True,47.237442,4.7049303
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_3.png,ideal,RT13,True,44.904438,-18.818863
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_30.bmp,ideal,RT13,True,46.749428,5.8126264
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_31.bmp,ideal,RT13,True,45.69346,12.638476
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_32.bmp,ideal,RT13,True,45.69346,12.638476
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_33.bmp,ideal,RT13,True,45.76541,13.11491
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_34.bmp,ideal,RT13,True,44.775288,15.370866
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_35.bmp,ideal,RT13,True,44.39572,15.51928
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_36.bmp,ideal,RT13,True,44.39572,15.51928
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_37.bmp,ideal,RT13,True,44.666927,15.914112
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_38.bmp,ideal,RT13,True,18.702599,34.5926
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_39.bmp,ideal,RT13,True,17.908443,34.48109
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_40.bmp,ideal,RT13,True,16.973448,32.84414
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_41.bmp,ideal,RT13,True,15.830534,31.913424
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_42.bmp,ideal,RT13,True,13.532732,28.685013
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_5.png,ideal,RT13,True,45.36333,-19.140049
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_6.png,ideal,RT13,True,45.22765,-18.335394
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_7.png,ideal,RT13,True,45.524,-18.768938
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_8.png,ideal,RT13,True,45.362144,-19.13107
/content/quantum rheed codex/data/original data/STO_ideal_RT13/RT13_9.png,ideal,RT13,True,45.16815,-18.492714
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_1.png,ideal,HTR,True,44.911434,-18.865316
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_10.png,ideal,HTR,True,45.58779,-18.662422
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_11.png,ideal,HTR,True,44.8922,-18.757143
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_12.png,ideal,HTR,True,48.29516,-6.1761665
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_13.png,ideal,HTR,True,25.454342,-21.460783
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_14.png,ideal,HTR,True,37.807346,-24.378664
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_19.png,ideal,HTR,True,-19.315544,16.875614
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_2.png,ideal,HTR,True,45.580315,-18.711195
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_20.bmp,ideal,HTR,True,-6.9825172,46.46557
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_20.png,ideal,HTR,True,-11.41775,38.88937
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_21.bmp,ideal,HTR,True,-11.590826,39.40637
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_22.png,ideal,HTR,True,-4.082296,50.149357
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_23.bmp,ideal,HTR,True,-5.64083,47.728268
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_24.bmp,ideal,HTR,True,-5.9765415,46.998924
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_25.bmp,ideal,HTR,True,-6.4396267,47.226933
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_26.bmp,ideal,HTR,True,-7.298233,45.47986
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_27.bmp,ideal,HTR,True,-7.298233,45.47986
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_28.bmp,ideal,HTR,True,-6.9825172,46.46557
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_29.bmp,ideal,HTR,True,-8.496261,43.596706
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_3.png,ideal,HTR,True,45.58219,-18.793543
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_30.bmp,ideal,HTR,True,-8.827562,43.087135
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_31.bmp,ideal,HTR,True,-10.269302,40.907494
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_32.bmp,ideal,HTR,True,-11.142775,39.847485
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_33.bmp,ideal,HTR,True,-11.590826,39.40637
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_4.png,ideal,HTR,True,44.891193,-18.854553
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_6.png,ideal,HTR,True,45.12751,-19.08426
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_7.png,ideal,HTR,True,45.455734,-18.455347
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_8.png,ideal,HTR,True,44.978733,-18.434711
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_9.png,ideal,HTR,True,45.08366,-19.105728
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/001_RR220204A_933C_0006.bmp,trajectory,,False,-14.711336,-48.953743
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/002_RR220204A_933C_0010.bmp,trajectory,,False,-14.816774,-48.981594
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/003_RR220204A_932C_0017.bmp,trajectory,,False,-14.965774,-49.045616
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/004_RR220204A_932C_0020.bmp,trajectory,,False,-15.057433,-49.074554
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/005_RR220204A_933C_0031.bmp,trajectory,,False,-15.233263,-49.12843
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/006_RR220204A_931C_0041.bmp,trajectory,,False,-15.424144,-49.167175
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/007_RR220204A_931C_0051.bmp,trajectory,,False,-15.542563,-49.195286
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/008_RR220204A_931C_0100.bmp,trajectory,,False,-15.573957,-49.205307
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/009_RR220204A_943C_0101.bmp,trajectory,,False,-11.457007,-46.819702
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/010_RR220204A_945C_0102.bmp,trajectory,,False,-11.505201,-46.82869
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/011_RR220204A_946C_0103.bmp,trajectory,,False,-11.506624,-46.8025
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/012_RR220204A_931C_0107.bmp,trajectory,,False,-11.493018,-46.891315
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/013_RR220204A_949C_0119.bmp,trajectory,,False,-11.391617,-46.565147
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/014_RR220204A_949C_0121.bmp,trajectory,,False,-11.344399,-46.131153
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/015_RR220204A_961C_0123.bmp,trajectory,,False,-10.900069,-45.61902
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/016_RR220204A_961C_0125.bmp,trajectory,,False,-11.033317,-45.767616
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/017_RR220204A_981C_0125.bmp,trajectory,,False,-10.457108,-45.266685
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/018_RR220204A_971C_0125.bmp,trajectory,,False,-10.482754,-45.32731
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/019_RR220204A_981C_0126-01.bmp,trajectory,,False,-10.548926,-45.341602
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/020_RR220204A_981C_0126-02.bmp,trajectory,,False,-10.630457,-45.385273
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/021_RR220204A_981C_0126-03.bmp,trajectory,,False,-10.612756,-45.377872
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/022_RR220204A_981C_0127.bmp,trajectory,,False,-10.4669695,-45.320423
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/023_RR220204A_988C_0128.bmp,trajectory,,False,-10.499862,-45.155148
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/024_RR220204A_927C_0130.bmp,trajectory,,False,-11.901859,-45.698246
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/025_RR220204A_923C_0132.bmp,trajectory,,False,-12.1532955,-45.682716
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/026_RR220204A_869C_0133-01.bmp,trajectory,,False,-14.401504,-43.719536
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/027_RR220204A_869C_0133-02.bmp,trajectory,,False,-14.378034,-43.74356
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/028_RR220204A_869C_0134.bmp,trajectory,,False,-14.281476,-43.84459
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/029_RR220204A_808C_0135.bmp,trajectory,,False,-14.784739,-43.27482
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/030_RR220204A_800C_0136.bmp,trajectory,,False,-14.8489685,-43.201763
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/031_RR220204A_799C_0137.bmp,trajectory,,False,-14.876708,-43.16766
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/032_RR220204A_711C_0139.bmp,trajectory,,False,-15.10182,-42.89087
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/033_RR220204A_708C_0141.bmp,trajectory,,False,-15.13375,-42.850163
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/034_RR220204A_655C_0142.bmp,trajectory,,False,-15.336148,-42.599644
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/035_RR220204A_646C_0143.bmp,trajectory,,False,-15.419959,-42.49672
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/036_RR220204A_587C_0145.bmp,trajectory,,False,-15.646273,-42.21194
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/037_RR220204A_579C_0146.bmp,trajectory,,False,-15.7583885,-42.070133
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/038_RR220204A_576C_0147.bmp,trajectory,,False,-15.785821,-42.03545
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/039_RR220204A_516C_0149.bmp,trajectory,,False,-16.085295,-41.655243
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/040_RR220204A_505C_0150.bmp,trajectory,,False,-16.18139,-41.534393
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/041_RR220204A_431C_0153.bmp,trajectory,,False,-16.494806,-41.137745
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/042_RR220204A_423C_0154.bmp,trajectory,,False,-16.548185,-41.070015
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/043_RR220204A_362C_0156.bmp,trajectory,,False,-16.845905,-40.69505
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/044_RR220204A_348C_0157.bmp,trajectory,,False,-16.969208,-40.535915
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/045_RR220204A_343C_0158.bmp,trajectory,,False,-17.053757,-40.434734
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/046_RR220204A_339C_0159.bmp,trajectory,,False,-17.033094,-40.44351
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/047_RR220204A_336C_0200.bmp,trajectory,,False,-17.10875,-40.315907
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/048_RR220204A_245C_0201.bmp,trajectory,,False,-17.833702,-39.866734
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/049_RR220204A_218C_0201.bmp,trajectory,,False,-17.852478,-39.840355
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/050_RR220204A_190C_0202.bmp,trajectory,,False,-17.907713,-39.78996
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/051_RR220204A_240C_0205.bmp,trajectory,,False,-17.71164,-39.346943
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/052_RR220204A_239C_0205.bmp,trajectory,,False,-17.6827,-39.42838
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/053_RR220204A_231C_0206.bmp,trajectory,,False,-18.060785,-39.175568
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/054_RR220204A_241C_0206.bmp,trajectory,,False,-17.771122,-39.23675
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/055_RR220204A_205C_0207.bmp,trajectory,,False,-18.110565,-39.10343
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/056_RR220204A_191C_0208.bmp,trajectory,,False,-18.178944,-38.943367
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/057_RR220204A_188C_0209.bmp,trajectory,,False,-18.159056,-38.86236
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/058_RR220204A_178C_0211.bmp,trajectory,,False,-18.292442,-38.681396
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/059_RR220204A_180C_0211.bmp,trajectory,,False,-18.292442,-38.681396
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/060_RR220204A_165C_0212.bmp,trajectory,,False,-18.373283,-38.548985
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/061_RR220204A_165C_0215-01.bmp,trajectory,,False,-18.456697,-38.460495
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/062_RR220204A_165C_0215-02.bmp,trajectory,,False,-18.47302,-38.43111
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/063_RR220204A_165C_0215-03.bmp,trajectory,,False,-18.517063,-38.376156
