path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_32.bmp,ideal,HTR,True,-15.538578,5.4056106
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_33.bmp,ideal,HTR,True,-14.799285,5.907906
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_4.png,ideal,HTR,True,1776.5221,23.818436
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_6.png,ideal,HTR,True,1825.7959,1.1994314
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_7.png,ideal,HTR,True,1901.3534,-44.56742
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_8.png,ideal,HTR,True,1794.5831,-10.3556795
/content/quantum rheed codex/data/original data/STO_ideal_HTR/HTR_9.png,ideal,HTR,True,1778.3512,37.63456
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/001_RR220204A_933C_0006.bmp,trajectory,,False,-41.54899,-18.600311
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/002_RR220204A_933C_0010.bmp,trajectory,,False,-42.139996,-19.04022
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/003_RR220204A_932C_0017.bmp,trajectory,,False,-43.328125,-19.676376
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/004_RR220204A_932C_0020.bmp,trajectory,,False,-44.04774,-20.09762
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/005_RR220204A_933C_0031.bmp,trajectory,,False,-45.676846,-21.056581
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/006_RR220204A_931C_0041.bmp,trajectory,,False,-47.977966,-22.40405
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/007_RR220204A_931C_0051.bmp,trajectory,,False,-50.047493,-23.610426
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/008_RR220204A_931C_0100.bmp,trajectory,,False,-50.647655,-23.965124
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/009_RR220204A_943C_0101.bmp,trajectory,,False,-30.045525,-11.683686
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/010_RR220204A_945C_0102.bmp,trajectory,,False,-30.161018,-11.770672
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/011_RR220204A_946C_0103.bmp,trajectory,,False,-30.189419,-11.837848
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/012_RR220204A_931C_0107.bmp,trajectory,,False,-29.98879,-11.52958
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/013_RR220204A_949C_0119.bmp,trajectory,,False,-30.326118,-11.775797
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/014_RR220204A_949C_0121.bmp,trajectory,,False,-31.269356,-12.283768
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/015_RR220204A_961C_0123.bmp,trajectory,,False,-31.587528,-12.829174
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/016_RR220204A_961C_0125.bmp,trajectory,,False,-31.343025,-12.630178
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/017_RR220204A_981C_0125.bmp,trajectory,,False,-31.67563,-13.1472025
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/018_RR220204A_971C_0125.bmp,trajectory,,False,-31.66111,-13.080415
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/019_RR220204A_981C_0126-01.bmp,trajectory,,False,-31.62735,-13.122753
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/020_RR220204A_981C_0126-02.bmp,trajectory,,False,-31.543303,-13.115846
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/021_RR220204A_981C_0126-03.bmp,trajectory,,False,-31.520842,-13.024598
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/022_RR220204A_981C_0127.bmp,trajectory,,False,-31.400515,-12.998435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/023_RR220204A_988C_0128.bmp,trajectory,,False,-33.067036,-14.025469
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/024_RR220204A_927C_0130.bmp,trajectory,,False,-33.005898,-12.7649145
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/025_RR220204A_923C_0132.bmp,trajectory,,False,-32.84116,-12.694676
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/026_RR220204A_869C_0133-01.bmp,trajectory,,False,-33.157825,-11.754232
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/027_RR220204A_869C_0133-02.bmp,trajectory,,False,-33.12596,-11.706532
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/028_RR220204A_869C_0134.bmp,trajectory,,False,-33.34877,-11.823442
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/029_RR220204A_808C_0135.bmp,trajectory,,False,-33.698593,-11.163893
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/030_RR220204A_800C_0136.bmp,trajectory,,False,-34.830772,-11.942372
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/031_RR220204A_799C_0137.bmp,trajectory,,False,-35.01345,-12.105987
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/032_RR220204A_711C_0139.bmp,trajectory,,False,-34.119507,-10.036029
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/033_RR220204A_708C_0141.bmp,trajectory,,False,-35.136066,-10.9446
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/034_RR220204A_655C_0142.bmp,trajectory,,False,-35.495052,-10.564738
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/035_RR220204A_646C_0143.bmp,trajectory,,False,-36.19618,-11.092512
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/036_RR220204A_587C_0145.bmp,trajectory,,False,-37.24193,-11.4100065
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/037_RR220204A_579C_0146.bmp,trajectory,,False,-38.002434,-12.004564
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/038_RR220204A_576C_0147.bmp,trajectory,,False,-38.654316,-12.566366
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/039_RR220204A_516C_0149.bmp,trajectory,,False,-39.30739,-12.51628
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/040_RR220204A_505C_0150.bmp,trajectory,,False,-40.152435,-13.176335
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/041_RR220204A_431C_0153.bmp,trajectory,,False,-41.96203,-14.043247
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/042_RR220204A_423C_0154.bmp,trajectory,,False,-42.92978,-14.80109
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/043_RR220204A_362C_0156.bmp,trajectory,,False,-44.535404,-15.352502
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/044_RR220204A_348C_0157.bmp,trajectory,,False,-45.33592,-15.963823
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/045_RR220204A_343C_0158.bmp,trajectory,,False,-44.896103,-15.863795
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/046_RR220204A_339C_0159.bmp,trajectory,,False,-45.263775,-16.266825
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/047_RR220204A_336C_0200.bmp,trajectory,,False,-46.330692,-17.035385
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/048_RR220204A_245C_0201.bmp,trajectory,,False,-48.404842,-16.470207
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/049_RR220204A_218C_0201.bmp,trajectory,,False,-48.708195,-16.482307
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/050_RR220204A_190C_0202.bmp,trajectory,,False,-49.371746,-16.73735
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/051_RR220204A_240C_0205.bmp,trajectory,,False,-50.448326,-20.101622
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/052_RR220204A_239C_0205.bmp,trajectory,,False,-50.03329,-19.601242
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/053_RR220204A_231C_0206.bmp,trajectory,,False,-52.29182,-21.247402
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/054_RR220204A_241C_0206.bmp,trajectory,,False,-51.14632,-20.633572
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/055_RR220204A_205C_0207.bmp,trajectory,,False,-52.862926,-21.576765
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/056_RR220204A_191C_0208.bmp,trajectory,,False,-54.160492,-22.564781
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/057_RR220204A_188C_0209.bmp,trajectory,,False,-54.413403,-22.81151
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/058_RR220204A_178C_0211.bmp,trajectory,,False,-55.73991,-23.941528
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/059_RR220204A_180C_0211.bmp,trajectory,,False,-55.73991,-23.941528
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/060_RR220204A_165C_0212.bmp,trajectory,,False,-56.899586,-24.95982
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/061_RR220204A_165C_0215-01.bmp,trajectory,,False,-57.94038,-25.486202
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/062_RR220204A_165C_0215-02.bmp,trajectory,,False,-58.463745,-25.865845
